id_products,id_warehouse,stock,min_stock,id_dim_date_last_stocked,id_dim_date_last_updated
180,WH02,755,50,20251120,20251120
180,WH03,297,50,20251120,20251120
180,WH04,386,50,20250921,20250921
180,WH05,753,50,20251120,20251120
180,WH06,324,50,20251120,20251120
180,WH07,506,50,20251120,20251120
180,WH08,692,50,20250922,20250922
180,WH09,675,50,20250923,20250923
180,WH10,864,50,20251120,20251120
180,WH11,223,50,20250927,20250927
180,WH12,383,50,20251120,20251120
180,WH13,929,50,20250922,20250922
180,WH14,597,50,20251120,20251120
180,WH15,340,50,20250922,20250922
180,WH16,380,50,20250923,20250923
180,WH17,410,50,20251120,20251120
180,WH18,603,50,20250921,20250921
180,WH19,381,50,20250921,20250921
180,WH20,636,50,20250921,20250921
181,WH01,504,50,20251120,20251120
181,WH02,630,50,20251120,20251120
181,WH03,235,50,20250921,20250921
181,WH04,631,50,20251120,20251120
181,WH05,883,50,20250921,20250921
181,WH06,237,50,20251120,20251120
181,WH07,390,50,20251120,20251120
181,WH08,707,50,20250921,20250921
181,WH09,654,50,20250922,20250922
181,WH10,674,50,20250921,20250921
181,WH11,578,50,20251120,20251120
181,WH12,679,50,20250921,20250921
181,WH13,629,50,20250922,20250922
181,WH14,203,50,20251120,20251120
181,WH15,748,50,20250921,20250921
181,WH16,497,50,20250921,20250921
181,WH17,188,50,20251120,20251120
181,WH18,448,50,20250922,20250922
181,WH19,509,50,20250925,20250925
181,WH20,190,50,20251120,20251120
182,WH01,951,50,20250922,20250922
182,WH02,282,50,20251120,20251120
182,WH03,406,50,20251120,20251120
182,WH04,483,50,20251120,20251120
182,WH05,804,50,20251120,20251120
182,WH06,723,50,20250924,20250924
182,WH07,774,50,20250921,20250921
182,WH08,336,50,20251120,20251120
182,WH09,808,50,20251120,20251120
182,WH10,800,50,20251120,20251120
182,WH11,508,50,20251120,20251120
182,WH12,569,50,20251120,20251120
182,WH13,168,50,20251120,20251120
182,WH14,749,50,20251120,20251120
182,WH15,903,50,20250921,20250921
182,WH16,505,50,20251120,20251120
182,WH17,566,50,20250922,20250922
182,WH18,538,50,20251120,20251120
182,WH19,200,50,20250925,20250925
182,WH20,651,50,20250924,20250924
183,WH01,714,50,20250923,20250923
183,WH02,878,50,20251120,20251120
183,WH03,894,50,20251120,20251120
183,WH04,544,50,20251120,20251120
183,WH05,912,50,20250922,20250922
183,WH06,562,50,20251120,20251120
183,WH07,645,50,20251120,20251120
183,WH08,625,50,20250922,20250922
183,WH09,948,50,20251120,20251120
183,WH10,715,50,20250921,20250921
183,WH11,225,50,20250921,20250921
183,WH12,208,50,20250923,20250923
183,WH13,472,50,20250921,20250921
183,WH14,554,50,20251120,20251120
183,WH15,686,50,20250921,20250921
183,WH16,550,50,20251120,20251120
183,WH17,556,50,20250921,20250921
183,WH18,863,50,20251120,20251120
183,WH19,413,50,20251120,20251120
183,WH20,549,50,20251120,20251120
184,WH01,589,50,20250922,20250922
184,WH02,514,50,20250923,20250923
184,WH03,926,50,20251120,20251120
184,WH04,899,50,20250922,20250922
184,WH05,554,50,20250924,20250924
184,WH06,516,50,20250922,20250922
184,WH07,614,50,20251120,20251120
184,WH08,271,50,20251120,20251120
184,WH09,478,50,20251120,20251120
184,WH10,301,50,20250922,20250922
184,WH11,235,50,20250921,20250921
184,WH12,220,50,20251120,20251120
184,WH13,613,50,20250921,20250921
184,WH14,148,50,20251120,20251120
184,WH15,663,50,20250922,20250922
184,WH16,476,50,20251120,20251120
184,WH17,432,50,20251120,20251120
184,WH18,760,50,20250927,20250927
184,WH19,569,50,20251120,20251120
184,WH20,716,50,20251120,20251120
185,WH01,705,50,20250921,20250921
185,WH02,155,50,20251120,20251120
185,WH03,327,50,20250925,20250925
185,WH04,591,50,20251120,20251120
185,WH05,908,50,20250921,20250921
185,WH06,270,50,20251120,20251120
185,WH07,225,50,20251120,20251120
185,WH08,882,50,20250921,20250921
185,WH09,900,50,20250921,20250921
185,WH10,286,50,20250921,20250921
185,WH11,436,50,20251120,20251120
185,WH12,638,50,20250922,20250922
185,WH13,296,50,20251120,20251120
185,WH14,403,50,20250921,20250921
185,WH15,461,50,20250921,20250921
185,WH16,665,50,20251120,20251120
185,WH17,391,50,20250921,20250921
185,WH18,473,50,20250923,20250923
185,WH19,362,50,20251120,20251120
185,WH20,749,50,20251120,20251120
186,WH01,254,50,20251120,20251120
186,WH02,313,50,20250921,20250921
186,WH03,335,50,20251120,20251120
186,WH04,875,50,20251120,20251120
186,WH05,894,50,20250921,20250921
186,WH06,533,50,20251120,20251120
186,WH07,273,50,20251120,20251120
186,WH08,728,50,20250921,20250921
186,WH09,534,50,20251120,20251120
186,WH10,828,50,20250922,20250922
186,WH11,440,50,20250921,20250921
186,WH12,916,50,20251120,20251120
186,WH13,778,50,20251120,20251120
186,WH14,318,50,20250923,20250923
186,WH15,722,50,20251120,20251120
186,WH16,375,50,20250921,20250921
186,WH17,432,50,20251120,20251120
186,WH18,328,50,20250921,20250921
186,WH19,691,50,20250925,20250925
186,WH20,354,50,20250922,20250922
187,WH01,669,50,20250925,20250925
187,WH02,614,50,20250922,20250922
187,WH03,749,50,20251120,20251120
187,WH04,930,50,20251120,20251120
187,WH05,152,50,20251120,20251120
187,WH06,944,50,20250925,20250925
187,WH07,240,50,20250921,20250921
187,WH08,573,50,20251120,20251120
187,WH09,403,50,20251120,20251120
187,WH10,648,50,20251120,20251120
187,WH11,736,50,20251120,20251120
187,WH12,819,50,20251120,20251120
187,WH13,475,50,20250921,20250921
187,WH14,862,50,20251120,20251120
187,WH15,395,50,20250921,20250921
187,WH16,281,50,20250925,20250925
187,WH17,454,50,20250921,20250921
187,WH18,553,50,20251120,20251120
187,WH19,683,50,20250921,20250921
187,WH20,814,50,20251120,20251120
188,WH01,325,50,20251120,20251120
188,WH02,387,50,20250921,20250921
188,WH03,880,50,20251120,20251120
188,WH04,496,50,20251120,20251120
188,WH05,333,50,20251120,20251120
188,WH06,910,50,20250921,20250921
188,WH07,504,50,20250921,20250921
188,WH08,933,50,20251120,20251120
188,WH09,879,50,20251120,20251120
188,WH10,854,50,20251120,20251120
188,WH11,600,50,20251120,20251120
188,WH12,774,50,20250921,20250921
188,WH13,905,50,20251120,20251120
188,WH14,352,50,20250921,20250921
188,WH15,151,50,20250921,20250921
188,WH16,390,50,20251120,20251120
188,WH17,662,50,20251120,20251120
188,WH18,595,50,20250923,20250923
188,WH19,202,50,20251120,20251120
188,WH20,581,50,20250924,20250924
189,WH01,272,50,20250922,20250922
189,WH02,541,50,20251120,20251120
189,WH03,606,50,20251120,20251120
189,WH04,644,50,20251120,20251120
189,WH05,484,50,20250922,20250922
189,WH06,458,50,20251120,20251120
189,WH07,700,50,20251120,20251120
189,WH08,749,50,20250922,20250922
189,WH09,796,50,20250921,20250921
189,WH10,409,50,20250925,20250925
189,WH11,487,50,20251120,20251120
189,WH12,398,50,20251120,20251120
189,WH13,567,50,20251120,20251120
189,WH14,231,50,20251120,20251120
189,WH15,486,50,20250921,20250921
189,WH16,309,50,20250926,20250926
189,WH17,558,50,20251120,20251120
189,WH18,813,50,20251120,20251120
189,WH19,918,50,20251120,20251120
189,WH20,493,50,20250922,20250922
190,WH01,192,50,20250922,20250922
190,WH02,319,50,20251120,20251120
190,WH03,225,50,20251120,20251120
190,WH04,753,50,20250921,20250921
190,WH05,920,50,20250923,20250923
190,WH06,588,50,20250921,20250921
190,WH07,292,50,20251120,20251120
190,WH08,157,50,20251120,20251120
190,WH09,918,50,20251120,20251120
190,WH10,382,50,20250922,20250922
190,WH11,223,50,20250921,20250921
190,WH12,269,50,20251120,20251120
190,WH13,329,50,20251120,20251120
190,WH14,673,50,20251120,20251120
190,WH15,826,50,20251120,20251120
190,WH16,359,50,20250921,20250921
190,WH17,698,50,20251120,20251120
190,WH18,194,50,20250929,20250929
190,WH19,149,50,20251120,20251120
190,WH20,187,50,20250921,20250921
191,WH01,882,50,20251120,20251120
191,WH02,573,50,20251120,20251120
191,WH03,777,50,20251120,20251120
191,WH04,156,50,20251120,20251120
191,WH05,148,50,20251120,20251120
191,WH06,813,50,20251120,20251120
191,WH07,228,50,20251120,20251120
191,WH08,259,50,20251120,20251120
191,WH09,552,50,20251120,20251120
191,WH10,643,50,20250922,20250922
191,WH11,328,50,20251120,20251120
191,WH12,491,50,20251120,20251120
191,WH13,681,50,20251120,20251120
191,WH14,508,50,20250922,20250922
191,WH15,448,50,20251120,20251120
191,WH16,200,50,20251120,20251120
191,WH17,496,50,20250921,20250921
191,WH18,777,50,20250921,20250921
191,WH19,656,50,20250922,20250922
191,WH20,875,50,20250921,20250921
192,WH01,252,50,20250922,20250922
192,WH02,145,50,20250924,20250924
192,WH03,580,50,20250921,20250921
192,WH04,292,50,20251120,20251120
192,WH05,637,50,20251120,20251120
192,WH06,861,50,20250925,20250925
192,WH07,403,50,20251120,20251120
192,WH08,580,50,20250921,20250921
192,WH09,693,50,20251120,20251120
192,WH10,260,50,20251120,20251120
192,WH11,840,50,20250921,20250921
192,WH12,305,50,20250921,20250921
192,WH13,784,50,20250923,20250923
192,WH14,657,50,20251120,20251120
192,WH15,257,50,20251120,20251120
192,WH16,701,50,20251120,20251120
192,WH17,299,50,20251120,20251120
192,WH18,614,50,20250921,20250921
192,WH19,918,50,20250921,20250921
192,WH20,913,50,20250923,20250923
193,WH01,849,50,20250921,20250921
193,WH02,556,50,20250921,20250921
193,WH03,548,50,20251120,20251120
193,WH04,395,50,20250921,20250921
193,WH05,859,50,20250921,20250921
193,WH06,519,50,20250923,20250923
193,WH07,753,50,20251120,20251120
193,WH08,438,50,20251120,20251120
193,WH09,731,50,20250921,20250921
193,WH10,324,50,20251120,20251120
193,WH11,746,50,20251120,20251120
193,WH12,169,50,20251120,20251120
193,WH13,218,50,20251120,20251120
193,WH14,421,50,20251120,20251120
193,WH15,526,50,20250921,20250921
193,WH16,723,50,20250922,20250922
193,WH17,437,50,20251120,20251120
193,WH18,144,50,20250921,20250921
193,WH19,392,50,20250921,20250921
193,WH20,492,50,20250923,20250923
194,WH01,571,50,20250921,20250921
194,WH02,644,50,20251120,20251120
194,WH03,353,50,20250922,20250922
194,WH04,623,50,20250925,20250925
194,WH05,638,50,20250922,20250922
194,WH06,763,50,20251120,20251120
194,WH07,562,50,20250921,20250921
194,WH08,793,50,20251120,20251120
194,WH09,341,50,20250923,20250923
194,WH10,713,50,20251120,20251120
194,WH11,192,50,20250922,20250922
194,WH12,227,50,20250921,20250921
194,WH13,834,50,20250925,20250925
194,WH14,524,50,20250922,20250922
194,WH15,633,50,20251120,20251120
194,WH16,610,50,20251120,20251120
194,WH17,672,50,20250922,20250922
194,WH18,348,50,20250923,20250923
194,WH19,265,50,20251120,20251120
194,WH20,169,50,20250923,20250923
195,WH01,819,50,20251120,20251120
195,WH02,311,50,20250921,20250921
195,WH03,616,50,20250922,20250922
195,WH04,494,50,20251120,20251120
195,WH05,264,50,20250921,20250921
195,WH06,487,50,20250921,20250921
195,WH07,207,50,20250924,20250924
195,WH08,265,50,20251120,20251120
195,WH09,260,50,20250922,20250922
195,WH10,799,50,20250926,20250926
195,WH11,590,50,20250928,20250928
195,WH12,901,50,20251001,20251001
195,WH13,482,50,20250921,20250921
195,WH14,275,50,20251120,20251120
195,WH15,620,50,20250922,20250922
195,WH16,895,50,20250921,20250921
195,WH17,567,50,20250922,20250922
195,WH18,146,50,20250921,20250921
195,WH19,372,50,20251120,20251120
195,WH20,859,50,20251120,20251120
196,WH01,552,50,20251120,20251120
196,WH02,902,50,20250922,20250922
196,WH03,556,50,20251120,20251120
196,WH04,159,50,20250922,20250922
196,WH05,841,50,20251120,20251120
196,WH06,743,50,20251120,20251120
196,WH07,721,50,20250922,20250922
196,WH08,923,50,20250923,20250923
196,WH09,312,50,20251120,20251120
196,WH10,858,50,20250925,20250925
196,WH11,322,50,20250921,20250921
196,WH12,929,50,20250922,20250922
196,WH13,279,50,20251120,20251120
196,WH14,592,50,20250926,20250926
196,WH15,781,50,20250924,20250924
196,WH16,189,50,20251120,20251120
196,WH17,215,50,20250921,20250921
196,WH18,830,50,20250921,20250921
196,WH19,160,50,20251120,20251120
196,WH20,635,50,20250921,20250921
197,WH01,891,50,20251120,20251120
197,WH02,648,50,20250927,20250927
197,WH03,525,50,20250922,20250922
197,WH04,471,50,20250923,20250923
197,WH05,656,50,20250922,20250922
197,WH06,604,50,20251120,20251120
197,WH07,542,50,20250921,20250921
197,WH08,253,50,20251120,20251120
197,WH09,677,50,20250923,20250923
197,WH10,749,50,20251120,20251120
197,WH11,706,50,20251120,20251120
197,WH12,188,50,20251120,20251120
197,WH13,711,50,20251120,20251120
197,WH14,704,50,20250922,20250922
197,WH15,291,50,20250924,20250924
197,WH16,800,50,20250922,20250922
197,WH17,565,50,20250923,20250923
197,WH18,491,50,20251120,20251120
197,WH19,739,50,20250923,20250923
197,WH20,557,50,20251120,20251120
198,WH01,570,50,20250922,20250922
198,WH02,395,50,20250923,20250923
198,WH03,876,50,20251120,20251120
198,WH04,908,50,20250921,20250921
198,WH05,251,50,20250922,20250922
198,WH06,740,50,20251120,20251120
198,WH07,151,50,20250921,20250921
198,WH08,447,50,20250923,20250923
198,WH09,893,50,20250921,20250921
198,WH10,298,50,20251120,20251120
198,WH11,462,50,20250921,20250921
198,WH12,325,50,20250922,20250922
198,WH13,732,50,20251120,20251120
198,WH14,506,50,20250921,20250921
198,WH15,599,50,20251120,20251120
198,WH16,894,50,20250921,20250921
198,WH17,551,50,20251120,20251120
198,WH18,719,50,20251120,20251120
198,WH19,223,50,20250925,20250925
198,WH20,292,50,20251120,20251120
199,WH01,891,50,20250922,20250922
199,WH02,824,50,20250926,20250926
199,WH03,679,50,20250921,20250921
199,WH04,433,50,20251120,20251120
199,WH05,303,50,20250925,20250925
199,WH06,803,50,20250921,20250921
199,WH07,756,50,20251120,20251120
199,WH08,325,50,20251120,20251120
199,WH09,609,50,20251120,20251120
199,WH10,647,50,20251120,20251120
199,WH11,521,50,20250921,20250921
199,WH12,871,50,20251120,20251120
199,WH13,253,50,20250921,20250921
199,WH14,356,50,20250922,20250922
199,WH15,225,50,20250922,20250922
199,WH16,700,50,20250921,20250921
199,WH17,658,50,20251120,20251120
199,WH18,938,50,20251120,20251120
199,WH19,572,50,20251120,20251120
199,WH20,253,50,20251120,20251120
200,WH01,496,50,20251120,20251120
200,WH02,206,50,20251120,20251120
200,WH03,671,50,20250921,20250921
200,WH04,692,50,20251120,20251120
200,WH05,838,50,20250921,20250921
200,WH06,391,50,20250921,20250921
200,WH07,401,50,20251120,20251120
200,WH08,194,50,20251120,20251120
200,WH09,480,50,20250921,20250921
200,WH10,516,50,20250921,20250921
200,WH11,730,50,20251120,20251120
200,WH12,743,50,20250925,20250925
200,WH13,245,50,20251120,20251120
200,WH14,365,50,20250922,20250922
200,WH15,532,50,20251120,20251120
200,WH16,426,50,20250922,20250922
200,WH17,180,50,20251120,20251120
200,WH18,820,50,20251120,20251120
200,WH19,748,50,20251120,20251120
200,WH20,565,50,20251120,20251120
201,WH01,393,50,20251120,20251120
201,WH02,811,50,20250921,20250921
201,WH03,182,50,20250921,20250921
201,WH04,511,50,20250921,20250921
201,WH05,764,50,20251120,20251120
201,WH06,913,50,20250922,20250922
201,WH07,339,50,20250928,20250928
201,WH08,651,50,20251120,20251120
201,WH09,292,50,20250921,20250921
201,WH10,231,50,20251120,20251120
201,WH11,431,50,20251120,20251120
201,WH12,854,50,20250923,20250923
201,WH13,682,50,20250922,20250922
201,WH14,549,50,20250924,20250924
201,WH15,367,50,20251120,20251120
201,WH16,236,50,20251120,20251120
201,WH17,362,50,20250922,20250922
201,WH18,250,50,20251120,20251120
201,WH19,291,50,20251120,20251120
201,WH20,659,50,20251120,20251120
202,WH01,253,50,20251120,20251120
202,WH02,166,50,20250922,20250922
202,WH03,564,50,20250921,20250921
202,WH04,380,50,20250923,20250923
202,WH05,493,50,20251120,20251120
202,WH06,253,50,20251120,20251120
202,WH07,318,50,20251120,20251120
202,WH08,510,50,20250921,20250921
202,WH09,681,50,20251120,20251120
202,WH10,482,50,20251120,20251120
202,WH11,588,50,20250922,20250922
202,WH12,542,50,20250921,20250921
202,WH13,369,50,20251120,20251120
202,WH14,365,50,20251120,20251120
202,WH15,482,50,20250922,20250922
202,WH16,175,50,20251120,20251120
202,WH17,692,50,20250921,20250921
202,WH18,626,50,20251120,20251120
202,WH19,388,50,20251120,20251120
202,WH20,433,50,20251120,20251120
203,WH01,410,50,20251120,20251120
203,WH02,669,50,20250923,20250923
203,WH03,739,50,20250921,20250921
203,WH04,234,50,20251120,20251120
203,WH05,452,50,20250921,20250921
203,WH06,164,50,20250921,20250921
203,WH07,504,50,20251120,20251120
203,WH08,327,50,20251120,20251120
203,WH09,403,50,20250927,20250927
203,WH10,503,50,20251120,20251120
203,WH11,406,50,20251120,20251120
203,WH12,452,50,20250921,20250921
203,WH13,752,50,20251120,20251120
203,WH14,798,50,20250922,20250922
203,WH15,155,50,20250921,20250921
203,WH16,436,50,20251120,20251120
203,WH17,827,50,20251120,20251120
203,WH18,563,50,20250922,20250922
203,WH19,292,50,20250922,20250922
203,WH20,623,50,20250921,20250921
204,WH01,253,50,20251120,20251120
204,WH02,166,50,20250922,20250922
204,WH03,643,50,20250921,20250921
204,WH04,544,50,20251120,20251120
204,WH05,751,50,20251120,20251120
204,WH06,414,50,20250922,20250922
204,WH07,821,50,20250921,20250921
204,WH08,483,50,20251120,20251120
204,WH09,723,50,20250923,20250923
204,WH10,200,50,20251120,20251120
204,WH11,231,50,20250923,20250923
204,WH12,776,50,20250922,20250922
204,WH13,802,50,20251120,20251120
204,WH14,906,50,20250921,20250921
204,WH15,387,50,20250921,20250921
204,WH16,168,50,20251120,20251120
204,WH17,927,50,20250921,20250921
204,WH18,617,50,20251120,20251120
204,WH19,321,50,20250924,20250924
204,WH20,754,50,20250921,20250921
205,WH01,862,50,20250921,20250921
205,WH02,362,50,20250921,20250921
205,WH03,754,50,20251120,20251120
205,WH04,784,50,20250921,20250921
205,WH05,541,50,20251120,20251120
205,WH06,649,50,20250921,20250921
205,WH07,360,50,20251120,20251120
205,WH08,900,50,20250923,20250923
205,WH09,930,50,20251120,20251120
205,WH10,940,50,20250922,20250922
205,WH11,743,50,20250921,20250921
205,WH12,176,50,20251120,20251120
205,WH13,427,50,20250924,20250924
205,WH14,482,50,20251120,20251120
205,WH15,921,50,20251120,20251120
205,WH16,591,50,20251120,20251120
205,WH17,571,50,20251120,20251120
205,WH18,247,50,20251120,20251120
205,WH19,777,50,20250921,20250921
205,WH20,406,50,20251120,20251120
206,WH01,219,50,20251120,20251120
206,WH02,924,50,20251120,20251120
206,WH03,313,50,20251120,20251120
206,WH04,171,50,20251120,20251120
206,WH05,192,50,20251120,20251120
206,WH06,492,50,20251120,20251120
206,WH07,221,50,20251120,20251120
206,WH08,813,50,20250921,20250921
206,WH09,550,50,20250921,20250921
206,WH10,384,50,20251120,20251120
206,WH11,144,50,20251120,20251120
206,WH12,520,50,20250921,20250921
206,WH13,241,50,20251120,20251120
206,WH14,926,50,20251120,20251120
206,WH15,393,50,20251120,20251120
206,WH16,521,50,20251120,20251120
206,WH17,155,50,20250922,20250922
206,WH18,242,50,20251120,20251120
206,WH19,289,50,20251120,20251120
206,WH20,188,50,20250922,20250922
207,WH01,736,50,20250924,20250924
207,WH02,882,50,20251120,20251120
207,WH03,930,50,20250921,20250921
207,WH04,378,50,20250923,20250923
207,WH05,791,50,20251120,20251120
207,WH06,539,50,20251120,20251120
207,WH07,155,50,20250924,20250924
207,WH08,216,50,20250921,20250921
207,WH09,578,50,20251120,20251120
207,WH10,492,50,20251120,20251120
207,WH11,152,50,20251120,20251120
207,WH12,901,50,20250921,20250921
207,WH13,736,50,20250921,20250921
207,WH14,521,50,20251120,20251120
207,WH15,936,50,20251120,20251120
207,WH16,919,50,20250921,20250921
207,WH17,926,50,20251120,20251120
207,WH18,350,50,20250921,20250921
207,WH19,813,50,20251120,20251120
207,WH20,557,50,20250923,20250923
208,WH01,703,50,20251120,20251120
208,WH02,840,50,20250921,20250921
208,WH03,249,50,20250921,20250921
208,WH04,495,50,20251120,20251120
208,WH05,259,50,20251120,20251120
208,WH06,371,50,20250921,20250921
208,WH07,474,50,20251120,20251120
208,WH08,816,50,20251120,20251120
208,WH09,839,50,20250921,20250921
208,WH10,450,50,20250921,20250921
208,WH11,407,50,20251120,20251120
208,WH12,553,50,20251120,20251120
208,WH13,875,50,20251120,20251120
208,WH14,919,50,20250923,20250923
208,WH15,323,50,20250926,20250926
208,WH16,270,50,20250921,20250921
208,WH17,698,50,20251120,20251120
208,WH18,395,50,20250922,20250922
208,WH19,307,50,20250921,20250921
208,WH20,181,50,20251120,20251120
209,WH01,482,50,20251003,20251003
209,WH02,478,50,20251120,20251120
209,WH03,587,50,20250925,20250925
209,WH04,309,50,20250921,20250921
209,WH05,696,50,20251120,20251120
209,WH06,685,50,20250927,20250927
209,WH07,502,50,20251120,20251120
209,WH08,294,50,20251120,20251120
209,WH09,523,50,20250921,20250921
209,WH10,682,50,20250922,20250922
209,WH11,435,50,20250926,20250926
209,WH12,347,50,20250922,20250922
209,WH13,551,50,20251120,20251120
209,WH14,413,50,20250921,20250921
209,WH15,475,50,20251120,20251120
209,WH16,439,50,20251120,20251120
209,WH17,404,50,20251120,20251120
209,WH18,732,50,20251120,20251120
209,WH19,513,50,20251120,20251120
209,WH20,503,50,20250921,20250921
210,WH01,664,50,20250924,20250924
210,WH02,426,50,20251120,20251120
210,WH03,231,50,20251120,20251120
210,WH04,821,50,20251120,20251120
210,WH05,173,50,20250921,20250921
210,WH06,592,50,20250924,20250924
210,WH07,354,50,20251120,20251120
210,WH08,314,50,20250921,20250921
210,WH09,188,50,20250922,20250922
210,WH10,884,50,20250921,20250921
210,WH11,496,50,20250922,20250922
210,WH12,408,50,20251120,20251120
210,WH13,728,50,20250921,20250921
210,WH14,170,50,20250925,20250925
210,WH15,586,50,20251120,20251120
210,WH16,545,50,20250921,20250921
210,WH17,560,50,20251120,20251120
210,WH18,246,50,20250924,20250924
210,WH19,872,50,20251120,20251120
210,WH20,332,50,20251120,20251120
211,WH01,664,50,20251120,20251120
211,WH02,737,50,20251120,20251120
211,WH03,402,50,20251120,20251120
211,WH04,248,50,20251120,20251120
211,WH05,390,50,20251120,20251120
211,WH06,794,50,20250921,20250921
211,WH07,875,50,20250923,20250923
211,WH08,871,50,20250921,20250921
211,WH09,342,50,20250922,20250922
211,WH10,622,50,20251120,20251120
211,WH11,256,50,20250921,20250921
211,WH12,719,50,20251120,20251120
211,WH13,481,50,20251120,20251120
211,WH14,708,50,20250921,20250921
211,WH15,685,50,20250922,20250922
211,WH16,939,50,20250921,20250921
211,WH17,527,50,20251120,20251120
211,WH18,432,50,20251120,20251120
211,WH19,555,50,20250921,20250921
211,WH20,295,50,20251120,20251120
212,WH01,236,50,20250921,20250921
212,WH02,555,50,20250923,20250923
212,WH03,808,50,20250921,20250921
212,WH04,577,50,20251120,20251120
212,WH05,763,50,20251120,20251120
212,WH06,283,50,20251120,20251120
212,WH07,501,50,20251120,20251120
212,WH08,620,50,20250921,20250921
212,WH09,425,50,20251120,20251120
212,WH10,155,50,20251120,20251120
212,WH11,202,50,20250926,20250926
212,WH12,872,50,20251120,20251120
212,WH13,616,50,20250921,20250921
212,WH14,375,50,20250921,20250921
212,WH15,359,50,20250921,20250921
212,WH16,172,50,20251120,20251120
212,WH17,871,50,20251120,20251120
212,WH18,220,50,20251120,20251120
212,WH19,750,50,20250921,20250921
212,WH20,328,50,20251120,20251120
213,WH01,396,50,20251120,20251120
213,WH02,358,50,20250922,20250922
213,WH03,808,50,20250922,20250922
213,WH04,167,50,20250923,20250923
213,WH05,421,50,20251120,20251120
213,WH06,365,50,20251120,20251120
213,WH07,354,50,20250922,20250922
213,WH08,293,50,20250921,20250921
213,WH09,879,50,20250922,20250922
213,WH10,446,50,20250924,20250924
213,WH11,487,50,20251120,20251120
213,WH12,452,50,20250924,20250924
213,WH13,931,50,20251120,20251120
213,WH14,405,50,20250922,20250922
213,WH15,418,50,20251120,20251120
213,WH16,401,50,20251120,20251120
213,WH17,395,50,20251120,20251120
213,WH18,212,50,20251120,20251120
213,WH19,638,50,20250921,20250921
213,WH20,152,50,20250921,20250921
214,WH01,316,50,20250922,20250922
214,WH02,301,50,20251120,20251120
214,WH03,376,50,20251120,20251120
214,WH04,750,50,20250923,20250923
214,WH05,643,50,20250921,20250921
214,WH06,934,50,20251120,20251120
214,WH07,417,50,20251120,20251120
214,WH08,882,50,20250925,20250925
214,WH09,183,50,20250925,20250925
214,WH10,544,50,20251120,20251120
214,WH11,771,50,20250925,20250925
214,WH12,561,50,20250921,20250921
214,WH13,888,50,20250921,20250921
214,WH14,374,50,20251120,20251120
214,WH15,184,50,20250921,20250921
214,WH16,767,50,20251120,20251120
214,WH17,197,50,20250925,20250925
214,WH18,763,50,20251120,20251120
214,WH19,701,50,20250921,20250921
214,WH20,816,50,20250927,20250927
215,WH01,518,50,20250921,20250921
215,WH02,859,50,20250923,20250923
215,WH03,271,50,20250921,20250921
215,WH04,483,50,20251120,20251120
215,WH05,239,50,20250924,20250924
215,WH06,779,50,20251120,20251120
215,WH07,728,50,20251120,20251120
215,WH08,788,50,20251120,20251120
215,WH09,729,50,20251120,20251120
215,WH10,352,50,20251120,20251120
215,WH11,187,50,20251120,20251120
215,WH12,858,50,20251120,20251120
215,WH13,547,50,20251120,20251120
215,WH14,199,50,20251120,20251120
215,WH15,885,50,20251120,20251120
215,WH16,924,50,20250924,20250924
215,WH17,497,50,20251120,20251120
215,WH18,753,50,20250921,20250921
215,WH19,168,50,20250922,20250922
215,WH20,219,50,20251120,20251120
216,WH01,366,50,20251120,20251120
216,WH02,674,50,20250923,20250923
216,WH03,244,50,20250921,20250921
216,WH04,172,50,20251120,20251120
216,WH05,667,50,20250921,20250921
216,WH06,767,50,20251120,20251120
216,WH07,745,50,20250921,20250921
216,WH08,785,50,20250921,20250921
216,WH09,804,50,20251120,20251120
216,WH10,633,50,20251120,20251120
216,WH11,548,50,20250921,20250921
216,WH12,828,50,20251120,20251120
216,WH13,423,50,20251120,20251120
216,WH14,223,50,20250922,20250922
216,WH15,728,50,20251120,20251120
216,WH16,364,50,20251120,20251120
216,WH17,925,50,20250925,20250925
216,WH18,476,50,20250921,20250921
216,WH19,817,50,20250921,20250921
216,WH20,169,50,20250921,20250921
217,WH01,671,50,20250922,20250922
217,WH02,499,50,20251120,20251120
217,WH03,516,50,20250921,20250921
217,WH04,349,50,20251120,20251120
217,WH05,927,50,20250922,20250922
217,WH06,441,50,20250921,20250921
217,WH07,807,50,20251120,20251120
217,WH08,486,50,20250922,20250922
217,WH09,188,50,20250921,20250921
217,WH10,842,50,20250921,20250921
217,WH11,271,50,20251120,20251120
217,WH12,356,50,20250921,20250921
217,WH13,831,50,20251120,20251120
217,WH14,838,50,20250923,20250923
217,WH15,879,50,20250921,20250921
217,WH16,479,50,20251120,20251120
217,WH17,748,50,20251120,20251120
217,WH18,405,50,20251120,20251120
217,WH19,741,50,20251120,20251120
217,WH20,541,50,20251120,20251120
218,WH01,176,50,20251120,20251120
218,WH02,490,50,20250922,20250922
218,WH03,520,50,20250923,20250923
218,WH04,360,50,20251120,20251120
218,WH05,437,50,20250921,20250921
218,WH06,549,50,20251120,20251120
218,WH07,180,50,20251120,20251120
218,WH08,273,50,20251120,20251120
218,WH09,746,50,20250921,20250921
218,WH10,420,50,20251120,20251120
218,WH11,619,50,20250921,20250921
218,WH12,596,50,20250922,20250922
218,WH13,582,50,20250925,20250925
218,WH14,460,50,20251120,20251120
218,WH15,536,50,20250924,20250924
218,WH16,815,50,20250929,20250929
