id_returns,id_orders,id_dim_date_returned,reason
11143,74423,20251022,Not As Described
11144,74435,20251023,Leaking Bottle
11145,74437,20251022,Broken Seal
11146,74446,20251023,Damaged
11147,74450,20251022,Broken Seal
11148,74452,20251022,Product Defect
11149,74456,20251022,Wrong Item
11150,74457,20251022,Product Defect
11151,74476,20251022,Product Defect
11152,74490,20251022,Not As Described
11153,74493,20251022,Damaged
11154,74499,20251024,Damaged
11155,74518,20251022,Not As Described
11156,74519,20251022,Not As Described
11157,74527,20251022,Damaged
11158,74531,20251022,Product Defect
11159,74532,20251022,Product Defect
11160,74539,20251022,Wrong Item
11161,74548,20251022,Wrong Item
11162,74549,20251022,Damaged
11163,74557,20251022,Broken Seal
11164,74560,20251022,Product Defect
11165,74567,20251022,Product Defect
11166,74569,20251022,Broken Seal
11167,74576,20251022,Wrong Item
11168,74583,20251022,Customer Refused
11169,74599,20251022,Wrong Item
11170,74600,20251022,Not As Described
11171,74601,20251022,Product Defect
11172,74615,20251022,Wrong Item
11173,74617,20251022,Late Delivery
11174,74630,20251022,Not As Described
11175,74644,20251022,Damaged
11176,74650,20251022,Product Defect
11177,74661,20251023,Leaking Bottle
11178,74683,20251022,Damaged
11179,74686,20251023,Late Delivery
11180,74692,20251022,Not As Described
11181,74697,20251022,Not As Described
11182,74705,20251022,Wrong Item
11183,74708,20251022,Not As Described
11184,74724,20251022,Late Delivery
11185,74727,20251022,Wrong Item
11186,74735,20251022,Product Defect
11187,74737,20251022,Leaking Bottle
11188,74738,20251023,Not As Described
11189,74746,20251022,Late Delivery
11190,74748,20251022,Wrong Item
11191,74751,20251022,Leaking Bottle
11192,74755,20251022,Wrong Item
11193,74771,20251023,Damaged
11194,74778,20251022,Leaking Bottle
11195,74786,20251022,Damaged
11196,74799,20251022,Product Defect
11197,74802,20251022,Wrong Item
11198,74806,20251022,Not As Described
11199,74808,20251022,Product Defect
11200,74813,20251022,Wrong Item
11201,74815,20251022,Not As Described
11202,74816,20251022,Damaged
11203,74826,20251023,Not As Described
11204,74831,20251023,Wrong Item
11205,74833,20251022,Wrong Item
11206,74835,20251022,Broken Seal
11207,74838,20251022,Not As Described
11208,74843,20251022,Damaged
11209,74844,20251023,Product Defect
11210,74848,20251022,Damaged
11211,74852,20251024,Wrong Item
11212,74860,20251022,Not As Described
11213,74871,20251023,Customer Refused
11214,74891,20251022,Damaged
11215,74899,20251022,Product Defect
11216,74915,20251022,Wrong Item
11217,74920,20251023,Broken Seal
11218,74941,20251022,Customer Refused
11219,74942,20251022,Not As Described
11220,74958,20251022,Product Defect
11221,74962,20251021,Customer Refused
11222,74963,20251021,Not As Described
11223,74965,20251021,Damaged
11224,74974,20251021,Not As Described
11225,74976,20251021,Product Defect
11226,74977,20251021,Damaged
11227,74982,20251021,Product Defect
11228,74983,20251022,Damaged
11229,74986,20251021,Leaking Bottle
11230,75010,20251021,Product Defect
11231,75018,20251021,Broken Seal
11232,75022,20251021,Broken Seal
11233,75040,20251021,Damaged
11234,75060,20251021,Product Defect
11235,75063,20251022,Broken Seal
11236,75067,20251021,Late Delivery
11237,75071,20251021,Damaged
11238,75079,20251021,Broken Seal
11239,75083,20251021,Broken Seal
11240,75088,20251021,Leaking Bottle
11241,75099,20251021,Damaged
11242,75100,20251021,Damaged
11243,75108,20251021,Broken Seal
11244,75125,20251021,Broken Seal
11245,75126,20251021,Late Delivery
11246,75134,20251021,Damaged
11247,75140,20251021,Late Delivery
11248,75143,20251022,Damaged
11249,75144,20251021,Late Delivery
11250,75146,20251021,Wrong Item
11251,75160,20251021,Wrong Item
11252,75166,20251021,Not As Described
11253,75169,20251021,Product Defect
11254,75176,20251022,Damaged
11255,75178,20251022,Wrong Item
11256,75179,20251021,Late Delivery
11257,75189,20251021,Wrong Item
11258,75190,20251021,Leaking Bottle
11259,75198,20251021,Broken Seal
11260,75199,20251021,Product Defect
11261,75200,20251022,Damaged
11262,75210,20251021,Not As Described
11263,75213,20251021,Leaking Bottle
11264,75223,20251022,Leaking Bottle
11265,75228,20251021,Damaged
11266,75234,20251021,Damaged
11267,75239,20251021,Not As Described
11268,75247,20251021,Broken Seal
11269,75250,20251021,Product Defect
11270,75262,20251021,Product Defect
11271,75273,20251021,Product Defect
11272,75300,20251021,Wrong Item
11273,75301,20251021,Not As Described
11274,75302,20251021,Not As Described
11275,75303,20251021,Broken Seal
11276,75305,20251021,Product Defect
11277,75318,20251021,Customer Refused
11278,75345,20251021,Wrong Item
11279,75357,20251021,Damaged
11280,75381,20251021,Late Delivery
11281,75384,20251023,Late Delivery
11282,75385,20251021,Leaking Bottle
11283,75387,20251022,Customer Refused
11284,75406,20251021,Product Defect
11285,75408,20251021,Not As Described
11286,75416,20251023,Late Delivery
11287,75426,20251021,Customer Refused
11288,75436,20251021,Wrong Item
11289,75439,20251022,Broken Seal
11290,75445,20251021,Damaged
11291,75448,20251021,Product Defect
11292,75465,20251021,Not As Described
11293,75466,20251021,Late Delivery
11294,75468,20251021,Broken Seal
11295,75474,20251021,Not As Described
11296,75481,20251021,Product Defect
11297,75485,20251021,Wrong Item
11298,75489,20251021,Product Defect
11299,75513,20251021,Leaking Bottle
11300,75515,20251021,Product Defect
11301,75525,20251021,Leaking Bottle
11302,75534,20251021,Damaged
11303,75536,20251023,Product Defect
11304,75548,20251022,Damaged
11305,75565,20251021,Damaged
11306,75581,20251021,Customer Refused
11307,75585,20251021,Damaged
11308,75589,20251021,Customer Refused
11309,75590,20251023,Damaged
11310,75594,20251021,Broken Seal
11311,75611,20251021,Wrong Item
11312,75612,20251021,Damaged
11313,75614,20251021,Broken Seal
11314,75627,20251021,Damaged
11315,75629,20251021,Damaged
11316,75630,20251021,Wrong Item
11317,75636,20251021,Late Delivery
11318,75639,20251021,Late Delivery
11319,75646,20251021,Late Delivery
11320,75653,20251021,Not As Described
11321,75659,20251021,Customer Refused
11322,75671,20251021,Not As Described
11323,75681,20251021,Product Defect
11324,75698,20251021,Not As Described
11325,75700,20251021,Not As Described
11326,75703,20251021,Broken Seal
11327,75704,20251021,Product Defect
11328,75705,20251021,Product Defect
11329,75732,20251021,Product Defect
11330,75738,20251021,Not As Described
11331,75743,20251021,Not As Described
11332,75744,20251021,Leaking Bottle
11333,75750,20251021,Customer Refused
11334,75752,20251021,Damaged
11335,75756,20251022,Customer Refused
11336,75759,20251021,Broken Seal
11337,75768,20251021,Wrong Item
11338,75792,20251021,Late Delivery
11339,75793,20251022,Damaged
11340,75800,20251021,Late Delivery
11341,75806,20251021,Damaged
11342,75807,20251021,Broken Seal
11343,75811,20251021,Wrong Item
11344,75820,20251021,Product Defect
11345,75835,20251021,Not As Described
11346,75841,20251022,Late Delivery
11347,75845,20251021,Product Defect
11348,75846,20251021,Product Defect
11349,75847,20251021,Product Defect
11350,75849,20251021,Late Delivery
11351,75852,20251021,Leaking Bottle
11352,75858,20251021,Late Delivery
11353,75866,20251021,Damaged
11354,75889,20251023,Not As Described
11355,75899,20251022,Late Delivery
11356,75905,20251022,Not As Described
11357,75909,20251021,Damaged
11358,75923,20251021,Customer Refused
11359,75927,20251021,Not As Described
11360,75932,20251021,Product Defect
11361,75936,20251021,Damaged
11362,75937,20251021,Damaged
11363,75938,20251022,Damaged
11364,75941,20251021,Wrong Item
11365,75948,20251021,Wrong Item
11366,75953,20251021,Product Defect
11367,75961,20251021,Wrong Item
11368,75967,20251021,Not As Described
11369,75976,20251021,Damaged
11370,75979,20251021,Damaged
11371,75980,20251021,Customer Refused
11372,75981,20251021,Not As Described
11373,75986,20251022,Wrong Item
11374,75995,20251021,Wrong Item
11375,75997,20251021,Not As Described
11376,76002,20251021,Product Defect
11377,76005,20251021,Wrong Item
11378,76012,20251021,Product Defect
11379,76024,20251021,Damaged
11380,76025,20251021,Damaged
11381,76050,20251021,Damaged
11382,76052,20251021,Customer Refused
11383,76054,20251021,Not As Described
11384,76058,20251021,Damaged
11385,76061,20251021,Wrong Item
11386,76072,20251022,Damaged
11387,76079,20251022,Damaged
11388,76084,20251021,Damaged
11389,76089,20251021,Damaged
11390,76095,20251021,Wrong Item
11391,76108,20251021,Not As Described
11392,76110,20251021,Damaged
11393,76117,20251021,Damaged
11394,76128,20251021,Damaged
11395,76130,20251021,Customer Refused
11396,76140,20251021,Product Defect
11397,76157,20251021,Not As Described
11398,76165,20251021,Product Defect
11399,76169,20251021,Damaged
11400,76172,20251021,Wrong Item
11401,76187,20251021,Customer Refused
11402,76190,20251021,Damaged
11403,76193,20251021,Damaged
11404,76198,20251021,Customer Refused
11405,76212,20251021,Late Delivery
11406,76214,20251022,Damaged
11407,76222,20251021,Product Defect
11408,76231,20251021,Leaking Bottle
11409,76241,20251021,Leaking Bottle
11410,76251,20251021,Not As Described
11411,76253,20251021,Damaged
11412,76260,20251021,Wrong Item
11413,76264,20251021,Customer Refused
11414,76265,20251021,Customer Refused
11415,76266,20251021,Wrong Item
11416,76274,20251021,Damaged
11417,76284,20251021,Product Defect
11418,76296,20251021,Late Delivery
11419,76305,20251021,Wrong Item
11420,76311,20251021,Damaged
11421,76317,20251021,Damaged
11422,76321,20251021,Not As Described
11423,76323,20251021,Late Delivery
11424,76339,20251022,Damaged
11425,76346,20251022,Damaged
11426,76348,20251023,Wrong Item
11427,76351,20251022,Customer Refused
11428,76358,20251021,Customer Refused
11429,76361,20251021,Wrong Item
11430,76376,20251021,Leaking Bottle
11431,76378,20251022,Damaged
11432,76379,20251021,Damaged
11433,76386,20251021,Wrong Item
11434,76390,20251021,Damaged
11435,76393,20251021,Damaged
11436,76400,20251021,Late Delivery
11437,76410,20251021,Wrong Item
11438,76419,20251021,Customer Refused
11439,76427,20251021,Product Defect
11440,76432,20251021,Late Delivery
11441,76437,20251021,Product Defect
11442,76450,20251021,Broken Seal
11443,76455,20251021,Not As Described
11444,76460,20251021,Not As Described
11445,76464,20251021,Damaged
11446,76466,20251021,Wrong Item
11447,76475,20251021,Broken Seal
11448,76482,20251021,Customer Refused
11449,76495,20251021,Damaged
11450,76502,20251021,Product Defect
11451,76505,20251021,Damaged
11452,76509,20251021,Product Defect
11453,76520,20251021,Damaged
11454,76521,20251021,Product Defect
11455,76523,20251021,Product Defect
11456,76533,20251021,Late Delivery
11457,76547,20251021,Product Defect
11458,76549,20251023,Product Defect
11459,76554,20251023,Product Defect
11460,76555,20251021,Broken Seal
11461,76559,20251021,Product Defect
11462,76564,20251021,Product Defect
11463,76567,20251021,Late Delivery
11464,76570,20251021,Not As Described
11465,76572,20251021,Not As Described
11466,76585,20251021,Product Defect
11467,76586,20251022,Leaking Bottle
11468,76588,20251021,Damaged
11469,76590,20251021,Wrong Item
11470,76600,20251021,Product Defect
11471,76609,20251021,Damaged
11472,76611,20251021,Not As Described
11473,76626,20251022,Wrong Item
11474,76639,20251021,Leaking Bottle
11475,76643,20251021,Damaged
11476,76647,20251021,Product Defect
11477,76648,20251021,Customer Refused
11478,76654,20251021,Damaged
11479,76673,20251021,Product Defect
11480,76677,20251022,Late Delivery
11481,76684,20251021,Damaged
11482,76690,20251021,Customer Refused
11483,76699,20251021,Late Delivery
11484,76714,20251022,Customer Refused
11485,76718,20251021,Damaged
11486,76727,20251021,Customer Refused
11487,76728,20251021,Damaged
11488,76730,20251021,Product Defect
11489,76733,20251021,Leaking Bottle
11490,76750,20251021,Customer Refused
11491,76763,20251021,Leaking Bottle
11492,76781,20251021,Product Defect
11493,76782,20251021,Damaged
11494,76785,20251021,Wrong Item
11495,76789,20251021,Wrong Item
11496,76795,20251021,Product Defect
11497,76805,20251021,Broken Seal
11498,76808,20251022,Product Defect
11499,76815,20251021,Customer Refused
11500,76827,20251021,Damaged
11501,76835,20251021,Not As Described
11502,76837,20251021,Not As Described
11503,76863,20251021,Leaking Bottle
11504,76873,20251021,Not As Described
11505,76877,20251021,Damaged
11506,76878,20251021,Not As Described
11507,76883,20251021,Damaged
11508,76889,20251021,Damaged
11509,76892,20251021,Broken Seal
11510,76898,20251021,Product Defect
11511,76906,20251021,Customer Refused
11512,76907,20251021,Damaged
11513,76909,20251021,Broken Seal
11514,76910,20251021,Customer Refused
11515,76915,20251022,Product Defect
11516,76922,20251021,Late Delivery
11517,76932,20251021,Not As Described
11518,76939,20251021,Customer Refused
11519,76948,20251021,Damaged
11520,76957,20251021,Product Defect
11521,76961,20251021,Leaking Bottle
11522,76974,20251021,Damaged
11523,76979,20251021,Customer Refused
11524,76983,20251021,Product Defect
11525,76993,20251021,Not As Described
11526,77012,20251021,Damaged
11527,77023,20251021,Customer Refused
11528,77038,20251021,Damaged
11529,77042,20251021,Leaking Bottle
11530,77049,20251022,Wrong Item
11531,77053,20251021,Leaking Bottle
11532,77054,20251021,Not As Described
11533,77056,20251021,Not As Described
11534,77058,20251021,Late Delivery
11535,77060,20251021,Leaking Bottle
11536,77070,20251021,Leaking Bottle
11537,77071,20251021,Wrong Item
11538,77073,20251021,Product Defect
11539,77077,20251022,Wrong Item
11540,77082,20251021,Damaged
11541,77095,20251021,Damaged
11542,77098,20251021,Damaged
11543,77104,20251021,Not As Described
11544,77134,20251022,Wrong Item
11545,77137,20251021,Leaking Bottle
11546,77141,20251021,Damaged
11547,77149,20251021,Damaged
11548,77150,20251021,Broken Seal
11549,77151,20251021,Damaged
11550,77155,20251021,Damaged
11551,77158,20251021,Not As Described
11552,77169,20251021,Late Delivery
11553,77178,20251022,Damaged
11554,77193,20251022,Product Defect
11555,77194,20251022,Late Delivery
11556,77196,20251021,Damaged
11557,77198,20251021,Product Defect
11558,77202,20251021,Not As Described
11559,77203,20251021,Broken Seal
11560,77209,20251021,Not As Described
11561,77218,20251021,Damaged
11562,77227,20251022,Damaged
11563,77239,20251021,Damaged
11564,77265,20251021,Customer Refused
11565,77273,20251021,Late Delivery
11566,77284,20251021,Not As Described
11567,77289,20251022,Wrong Item
11568,77296,20251021,Not As Described
11569,77298,20251021,Product Defect
11570,77317,20251021,Damaged
11571,77340,20251021,Damaged
11572,77343,20251021,Not As Described
11573,77346,20251021,Customer Refused
11574,77347,20251021,Damaged
11575,77357,20251021,Damaged
11576,77359,20251021,Wrong Item
11577,77360,20251021,Damaged
11578,77370,20251021,Product Defect
11579,77372,20251021,Product Defect
11580,77373,20251021,Damaged
11581,77378,20251021,Wrong Item
11582,77385,20251021,Damaged
11583,77405,20251021,Product Defect
11584,77406,20251021,Not As Described
11585,77416,20251021,Wrong Item
11586,77419,20251021,Wrong Item
11587,77420,20251021,Product Defect
11588,77425,20251021,Product Defect
11589,77428,20251022,Damaged
11590,77429,20251021,Leaking Bottle
11591,77436,20251022,Product Defect
11592,77468,20251021,Damaged
11593,77471,20251021,Product Defect
11594,77486,20251021,Wrong Item
11595,77491,20251021,Damaged
11596,77506,20251021,Damaged
11597,77510,20251021,Leaking Bottle
11598,77511,20251021,Wrong Item
11599,77527,20251021,Leaking Bottle
11600,77530,20251021,Leaking Bottle
11601,77532,20251021,Product Defect
11602,77533,20251021,Not As Described
11603,77540,20251022,Product Defect
11604,77546,20251021,Customer Refused
11605,77553,20251021,Not As Described
11606,77558,20251021,Product Defect
11607,77560,20251021,Wrong Item
11608,77563,20251021,Damaged
11609,77580,20251021,Leaking Bottle
11610,77586,20251021,Leaking Bottle
11611,77589,20251021,Broken Seal
11612,77606,20251021,Product Defect
11613,77607,20251021,Customer Refused
11614,77609,20251021,Wrong Item
11615,77617,20251021,Wrong Item
11616,77618,20251021,Leaking Bottle
11617,77619,20251021,Damaged
11618,77620,20251021,Late Delivery
11619,77625,20251022,Wrong Item
11620,77630,20251021,Wrong Item
11621,77634,20251022,Wrong Item
11622,77658,20251021,Product Defect
11623,77667,20251021,Damaged
11624,77668,20251021,Not As Described
11625,77688,20251021,Leaking Bottle
11626,77693,20251021,Leaking Bottle
11627,77694,20251021,Damaged
11628,77696,20251021,Not As Described
11629,77703,20251022,Not As Described
11630,77704,20251021,Product Defect
11631,77707,20251021,Broken Seal
11632,77710,20251021,Damaged
11633,77727,20251021,Product Defect
11634,77732,20251021,Wrong Item
11635,77733,20251021,Product Defect
11636,77742,20251021,Product Defect
11637,77751,20251021,Damaged
11638,77755,20251021,Not As Described
11639,77757,20251021,Customer Refused
11640,77758,20251022,Late Delivery
11641,77761,20251021,Customer Refused
11642,77769,20251021,Leaking Bottle
11643,77770,20251021,Wrong Item
11644,77779,20251021,Damaged
11645,77787,20251021,Damaged
11646,77791,20251022,Late Delivery
11647,77792,20251021,Wrong Item
11648,77793,20251021,Damaged
11649,77809,20251021,Product Defect
11650,77818,20251021,Damaged
11651,77820,20251021,Broken Seal
11652,77826,20251021,Late Delivery
11653,77845,20251022,Leaking Bottle
11654,77846,20251021,Leaking Bottle
11655,77849,20251021,Damaged
11656,77868,20251021,Damaged
11657,77872,20251021,Not As Described
11658,77876,20251021,Customer Refused
11659,77882,20251021,Damaged
11660,77888,20251021,Leaking Bottle
11661,77891,20251021,Damaged
11662,77901,20251021,Broken Seal
11663,77910,20251021,Product Defect
11664,77912,20251021,Broken Seal
11665,77914,20251021,Broken Seal
11666,77915,20251021,Customer Refused
11667,77918,20251021,Product Defect
11668,77929,20251021,Product Defect
11669,77932,20251023,Late Delivery
11670,77935,20251021,Customer Refused
11671,77938,20251021,Wrong Item
11672,77948,20251021,Damaged
11673,77952,20251021,Not As Described
11674,77953,20251021,Damaged
11675,77957,20251021,Wrong Item
11676,77958,20251021,Damaged
11677,77961,20251021,Not As Described
11678,77966,20251020,Not As Described
11679,77967,20251021,Not As Described
11680,77968,20251020,Damaged
11681,77969,20251020,Product Defect
11682,77987,20251020,Damaged
11683,77989,20251020,Damaged
11684,77993,20251020,Product Defect
11685,77995,20251020,Product Defect
11686,78012,20251020,Damaged
11687,78014,20251020,Wrong Item
11688,78017,20251020,Product Defect
11689,78018,20251020,Product Defect
11690,78035,20251020,Wrong Item
11691,78048,20251020,Customer Refused
11692,78055,20251020,Damaged
11693,78057,20251020,Not As Described
11694,78058,20251020,Wrong Item
11695,78064,20251020,Leaking Bottle
11696,78072,20251021,Damaged
11697,78075,20251021,Broken Seal
11698,78079,20251020,Wrong Item
11699,78092,20251020,Damaged
11700,78096,20251020,Leaking Bottle
11701,78098,20251020,Wrong Item
11702,78104,20251020,Not As Described
11703,78109,20251021,Late Delivery
11704,78112,20251020,Not As Described
11705,78115,20251020,Wrong Item
11706,78138,20251020,Broken Seal
11707,78142,20251020,Product Defect
11708,78152,20251020,Damaged
11709,78154,20251020,Product Defect
11710,78156,20251020,Product Defect
11711,78161,20251020,Damaged
11712,78163,20251020,Wrong Item
11713,78169,20251020,Wrong Item
11714,78177,20251020,Wrong Item
11715,78178,20251020,Wrong Item
11716,78179,20251020,Wrong Item
11717,78180,20251020,Product Defect
11718,78208,20251020,Late Delivery
11719,78222,20251020,Not As Described
11720,78229,20251020,Not As Described
11721,78231,20251020,Broken Seal
11722,78232,20251020,Not As Described
11723,78235,20251021,Wrong Item
11724,78239,20251020,Not As Described
11725,78245,20251021,Damaged
11726,78247,20251020,Customer Refused
11727,78254,20251020,Damaged
11728,78257,20251020,Not As Described
11729,78262,20251020,Broken Seal
11730,78263,20251020,Damaged
11731,78271,20251020,Not As Described
11732,78275,20251020,Damaged
11733,78278,20251020,Not As Described
11734,78279,20251020,Damaged
11735,78293,20251020,Broken Seal
11736,78297,20251020,Customer Refused
11737,78316,20251020,Damaged
11738,78322,20251020,Wrong Item
11739,78326,20251020,Damaged
11740,78333,20251020,Customer Refused
11741,78335,20251021,Product Defect
11742,78337,20251020,Broken Seal
11743,78349,20251020,Product Defect
11744,78351,20251020,Damaged
11745,78352,20251020,Product Defect
11746,78356,20251020,Broken Seal
11747,78364,20251020,Product Defect
11748,78365,20251020,Product Defect
11749,78368,20251020,Product Defect
11750,78372,20251020,Product Defect
11751,78381,20251020,Leaking Bottle
11752,78382,20251020,Product Defect
11753,78392,20251021,Not As Described
11754,78398,20251020,Customer Refused
11755,78406,20251020,Customer Refused
11756,78412,20251020,Late Delivery
11757,78420,20251020,Customer Refused
11758,78421,20251021,Product Defect
11759,78425,20251020,Product Defect
11760,78434,20251020,Late Delivery
11761,78435,20251021,Not As Described
11762,78452,20251020,Not As Described
11763,78457,20251020,Wrong Item
11764,78482,20251020,Customer Refused
11765,78498,20251020,Leaking Bottle
11766,78507,20251020,Not As Described
11767,78522,20251022,Damaged
11768,78525,20251020,Damaged
11769,78526,20251020,Damaged
11770,78548,20251021,Product Defect
11771,78564,20251021,Product Defect
11772,78569,20251020,Leaking Bottle
11773,78571,20251021,Damaged
11774,78575,20251022,Wrong Item
11775,78581,20251020,Broken Seal
11776,78595,20251020,Damaged
11777,78603,20251020,Damaged
11778,78625,20251020,Not As Described
11779,78641,20251020,Wrong Item
11780,78648,20251020,Damaged
11781,78651,20251020,Customer Refused
11782,78654,20251020,Leaking Bottle
11783,78662,20251020,Not As Described
11784,78664,20251020,Customer Refused
11785,78672,20251020,Customer Refused
11786,78673,20251020,Customer Refused
11787,78682,20251020,Damaged
11788,78686,20251022,Product Defect
11789,78713,20251020,Not As Described
11790,78717,20251020,Broken Seal
11791,78719,20251020,Late Delivery
11792,78724,20251021,Product Defect
11793,78727,20251020,Wrong Item
11794,78728,20251021,Customer Refused
11795,78738,20251020,Product Defect
11796,78743,20251021,Damaged
11797,78747,20251020,Not As Described
11798,78750,20251021,Broken Seal
11799,78752,20251020,Not As Described
11800,78756,20251020,Wrong Item
11801,78758,20251020,Broken Seal
11802,78769,20251021,Wrong Item
11803,78777,20251020,Wrong Item
11804,78789,20251020,Wrong Item
11805,78795,20251020,Damaged
11806,78819,20251021,Not As Described
11807,78834,20251021,Damaged
11808,78841,20251021,Leaking Bottle
11809,78843,20251020,Damaged
11810,78845,20251020,Customer Refused
11811,78852,20251020,Damaged
11812,78859,20251021,Product Defect
11813,78867,20251020,Not As Described
11814,78871,20251020,Customer Refused
11815,78881,20251020,Damaged
11816,78889,20251021,Not As Described
11817,78899,20251020,Product Defect
11818,78900,20251020,Damaged
11819,78905,20251020,Product Defect
11820,78918,20251020,Late Delivery
11821,78921,20251020,Leaking Bottle
11822,78929,20251020,Wrong Item
11823,78934,20251020,Wrong Item
11824,78935,20251020,Wrong Item
11825,78944,20251021,Late Delivery
11826,78945,20251021,Leaking Bottle
11827,78957,20251020,Leaking Bottle
11828,78958,20251020,Wrong Item
11829,78978,20251021,Wrong Item
11830,78988,20251020,Product Defect
11831,78989,20251020,Product Defect
11832,78995,20251020,Late Delivery
11833,78996,20251020,Product Defect
11834,78999,20251020,Product Defect
11835,79001,20251021,Product Defect
11836,79005,20251020,Damaged
11837,79007,20251020,Leaking Bottle
11838,79012,20251020,Wrong Item
11839,79049,20251020,Wrong Item
11840,79066,20251020,Product Defect
11841,79067,20251020,Broken Seal
11842,79078,20251022,Damaged
11843,79086,20251020,Not As Described
11844,79090,20251020,Damaged
11845,79092,20251020,Late Delivery
11846,79103,20251020,Wrong Item
11847,79106,20251020,Leaking Bottle
11848,79116,20251020,Wrong Item
11849,79117,20251020,Not As Described
11850,79130,20251020,Customer Refused
11851,79135,20251020,Product Defect
11852,79145,20251020,Wrong Item
11853,79150,20251020,Late Delivery
11854,79151,20251020,Wrong Item
11855,79160,20251020,Wrong Item
11856,79164,20251020,Damaged
11857,79171,20251020,Product Defect
11858,79172,20251022,Product Defect
11859,79173,20251022,Damaged
11860,79179,20251020,Product Defect
11861,79183,20251020,Product Defect
11862,79189,20251020,Damaged
11863,79198,20251020,Customer Refused
11864,79199,20251020,Leaking Bottle
11865,79201,20251020,Late Delivery
11866,79202,20251020,Not As Described
11867,79222,20251020,Not As Described
11868,79239,20251020,Late Delivery
11869,79242,20251020,Leaking Bottle
11870,79253,20251021,Late Delivery
11871,79265,20251020,Late Delivery
11872,79270,20251020,Not As Described
11873,79271,20251020,Leaking Bottle
11874,79272,20251022,Damaged
11875,79280,20251020,Product Defect
11876,79281,20251020,Not As Described
11877,79286,20251020,Wrong Item
11878,79289,20251020,Damaged
11879,79290,20251020,Product Defect
11880,79299,20251020,Wrong Item
11881,79313,20251020,Damaged
11882,79323,20251020,Wrong Item
11883,79332,20251020,Damaged
11884,79345,20251020,Wrong Item
11885,79357,20251020,Not As Described
11886,79358,20251020,Late Delivery
11887,79362,20251020,Customer Refused
11888,79364,20251020,Wrong Item
11889,79365,20251020,Wrong Item
11890,79370,20251020,Broken Seal
11891,79372,20251020,Not As Described
11892,79381,20251020,Broken Seal
11893,79384,20251020,Damaged
11894,79402,20251020,Broken Seal
11895,79405,20251020,Leaking Bottle
11896,79417,20251020,Not As Described
11897,79420,20251020,Product Defect
11898,79427,20251020,Broken Seal
11899,79440,20251020,Product Defect
11900,79443,20251022,Customer Refused
11901,79449,20251020,Not As Described
11902,79452,20251022,Late Delivery
11903,79456,20251020,Not As Described
11904,79463,20251020,Late Delivery
11905,79464,20251021,Wrong Item
11906,79468,20251020,Product Defect
11907,79471,20251020,Damaged
11908,79473,20251020,Product Defect
11909,79474,20251020,Wrong Item
11910,79475,20251020,Damaged
11911,79483,20251020,Damaged
11912,79486,20251020,Customer Refused
11913,79488,20251020,Damaged
11914,79489,20251020,Damaged
11915,79494,20251020,Damaged
11916,79512,20251021,Not As Described
11917,79519,20251020,Wrong Item
11918,79531,20251020,Not As Described
11919,79535,20251020,Wrong Item
11920,79544,20251020,Product Defect
11921,79545,20251020,Damaged
11922,79552,20251021,Product Defect
11923,79555,20251020,Leaking Bottle
11924,79558,20251020,Wrong Item
11925,79571,20251020,Late Delivery
11926,79573,20251020,Damaged
11927,79574,20251020,Damaged
11928,79582,20251020,Damaged
11929,79597,20251020,Wrong Item
11930,79601,20251020,Wrong Item
11931,79602,20251020,Product Defect
11932,79608,20251020,Damaged
11933,79634,20251020,Customer Refused
11934,79642,20251020,Damaged
11935,79645,20251020,Late Delivery
11936,79647,20251020,Leaking Bottle
11937,79649,20251020,Wrong Item
11938,79661,20251020,Wrong Item
11939,79664,20251020,Late Delivery
11940,79666,20251021,Broken Seal
11941,79670,20251020,Not As Described
11942,79672,20251020,Damaged
11943,79674,20251020,Customer Refused
11944,79680,20251021,Product Defect
11945,79682,20251020,Late Delivery
11946,79683,20251020,Wrong Item
11947,79697,20251022,Late Delivery
11948,79708,20251020,Wrong Item
11949,79709,20251020,Late Delivery
11950,79711,20251020,Damaged
11951,79725,20251020,Not As Described
11952,79731,20251020,Late Delivery
11953,79733,20251021,Customer Refused
11954,79737,20251020,Product Defect
11955,79741,20251020,Broken Seal
11956,79744,20251020,Damaged
11957,79749,20251020,Product Defect
11958,79756,20251020,Product Defect
11959,79763,20251020,Not As Described
11960,79765,20251020,Late Delivery
11961,79785,20251020,Not As Described
11962,79787,20251020,Customer Refused
11963,79793,20251020,Wrong Item
11964,79799,20251021,Broken Seal
11965,79810,20251020,Damaged
11966,79817,20251021,Product Defect
11967,79821,20251020,Damaged
11968,79828,20251020,Damaged
11969,79829,20251020,Not As Described
11970,79831,20251020,Damaged
11971,79836,20251020,Leaking Bottle
11972,79842,20251020,Damaged
11973,79849,20251020,Broken Seal
11974,79852,20251020,Damaged
11975,79856,20251021,Wrong Item
11976,79866,20251020,Leaking Bottle
11977,79868,20251020,Customer Refused
11978,79870,20251020,Product Defect
11979,79877,20251020,Product Defect
11980,79878,20251020,Wrong Item
11981,79880,20251020,Damaged
11982,79882,20251021,Product Defect
11983,79890,20251021,Late Delivery
11984,79895,20251020,Leaking Bottle
11985,79898,20251021,Not As Described
11986,79902,20251020,Wrong Item
11987,79916,20251020,Product Defect
11988,79917,20251020,Wrong Item
11989,79921,20251020,Product Defect
11990,79936,20251020,Late Delivery
11991,79938,20251020,Customer Refused
11992,79945,20251020,Wrong Item
11993,79953,20251020,Customer Refused
11994,79970,20251020,Customer Refused
11995,79972,20251020,Customer Refused
